 Campaign_ID ,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks ,Spend,Conversions,Active,Clicks,Campaign_Tag
CMP-01221,Q3_Launch_CMP-01221,4/9/2023 0:00,5/7/2023,N/A,40282,442,425.74,71,1,,XX
CMP-01222,Q2_Winter_CMP-01222,1/30/2023 0:00,2/9/2023,TikTok,64374,1432,1346.51,232,Y,,TI
CMP-01223,Q4_BlackFriday_CMP-01223,7/4/2023 0:00,7/24/2023,Instagram,69244,2213,1989.48,215,1,,IN
CMP-01224,Q1_BlackFriday_CMP-01224,8/26/2023 0:00,9/12/2023,Facebook,12694,447,446.63,54,1,,FA
CMP-01225,Q4_Winter_CMP-01225,3/5/2023 0:00,3/13/2023,Facebook,57264,1894,2530.59,178,No,,FA
CMP-01226,Q1_Launch_CMP-01226,9/8/2023 0:00,9/19/2023,Email,76060,2883,4498.99,256,0,76115,EM
CMP-01227,Q4_Launch_CMP-01227,8/31/2023 0:00,9/30/2023,Google Ads,98416,1008,1505.8,,Yes,,GO
CMP-01228,Q4_Winter_CMP-01228,3/25/2023 0:00,4/23/2023,Email,58545,821,1405.2,76,Y,,EM
CMP-01229,Q1_Winter_CMP-01229,19/12/2023,12/30/2023,Gogle,40224,1800,3291.97,239,FALSE,,GO
CMP-01230,Q2_Summer_CMP-01230,1/15/2023 0:00,2/14/2023,Facebook,98945,3687,6356.83,185,Yes,,FA
CMP-01231,Q4_Summer_CMP-01231,10/20/2023 0:00,10/28/2023,N/A,14224,206,108.85,19,FALSE,,XX
CMP-01232,Q3_Winter_CMP-01232,4/24/2023 0:00,5/13/2023,Google Ads,41738,1823,2923.87,332,TRUE,,INVALID
CMP-01233,Q2_Launch_CMP-01233,5/18/2023 0:00,5/25/2023,Google Ads,26150,514,417.68,71,1,,GO
CMP-01234,Q1_BlackFriday_CMP-01234,16/12/2023,12/28/2023,Instagram,64731,1885,1318.35,266,TRUE,,IN
CMP-01235,Q1_Launch_CMP-01235,3/9/2023 0:00,3/19/2023,Facebook,50688,801,1167.64,88,No,,FA
CMP-01236,Q2_Winter_CMP-01236,1/5/2023 0:00,1/12/2023,Google Ads,74509,2861,"$2,802.68 ",433,1,,GO
CMP-01237,Q4_BlackFriday_CMP-01237,6/6/2023 0:00,7/3/2023,Facebook,9577,351,205.57,27,0,,FA
CMP-01238,Q2_Winter_CMP-01238,5/21/2023 0:00,6/1/2023,Instagram,9070,167,117.98,28,Yes,,IN
CMP-01239,Q4_Winter_CMP-01239,6/28/2023 0:00,7/15/2023,Facebook,9666,430,$215.60 ,29,FALSE,,FA
CMP-01240,Q3_Winter_CMP-01240,6/4/2023 0:00,6/26/2023,Instagram,58761,1530,2837.9,227,No,,IN
CMP-01241,Q3_Summer_CMP-01241,7/23/2023,8/6/2023,Instagram,37368,810,434.91,81,0,,IN
CMP-01242,Q1_Winter_CMP-01242,12/6/2023 0:00,12/15/2023,Google Ads,7783,125,$101.77 ,20,FALSE,,GO
CMP-01243,Q4_Launch_CMP-01243,10/15/2023 0:00,10/24/2023,Email,42914,886,996.21,117,Yes,,EM
CMP-01244,Q2_Launch_CMP-01244,6/2/2023 0:00,6/22/2023,Email,71507,778,805.12,91,Y,,INVALID
CMP-01245,Q2_Winter_CMP-01245,6/22/2023 0:00,7/6/2023,Facebook,80026,2667,4980.86,201,No,,FA
CMP-01246,Q4_Summer_CMP-01246,5/22/2023 0:00,6/13/2023,Instagram,68526,2993,1677.38,435,TRUE,,IN
CMP-01247,Q3_Winter_CMP-01247,11/30/2023 0:00,12/22/2023,Instagram,71835,2295,2910.8,450,TRUE,,IN
CMP-01248,Q2_Launch_CMP-01248,5/4/2023 0:00,5/11/2023,Google Ads,46765,877,1333.67,152,FALSE,,GO
CMP-01249,Q1_Summer_CMP-01249,11/4/2023 0:00,11/29/2023,TikTok,20956,237,$449.72 ,13,FALSE,,TI
CMP-01250,Q1_Launch_CMP-01250,3/13/2023 0:00,4/2/2023,Instagram,88895,1652,2363.28,175,FALSE,,IN
CMP-01251,Q4_Launch_CMP-01251,6/1/2023 0:00,6/30/2023,Email,47240,1258,2145.69,237,No,,EM
CMP-01252,Q1_Launch_CMP-01252,7/18/2023 0:00,8/13/2023,Email,38148,1540,963.4,193,Yes,,EM
CMP-01253,Q3_Summer_CMP-01253,10/20/2023 0:00,10/25/2023,Instagram,95270,1668,"$1,799.62 ",249,Y,,IN
CMP-01254,Q1_Launch_CMP-01254,1/1/2024 0:00,1/27/2024,Facebook,5757,223,236.59,41,TRUE,,FA
CMP-01255,Q4_Summer_CMP-01255,9/1/2023 0:00,9/26/2023,Google Ads,20097,897,1641,162,0,,GO
CMP-01256,Q3_Launch_CMP-01256,9/17/2023 0:00,10/10/2023,Email,11395,320,232.66,40,1,,EM
CMP-01257,Q1_BlackFriday_CMP-01257,12/3/2023 0:00,12/13/2023,TikTok,17241,738,$537.14 ,,No,,TI
CMP-01258,Q4_Launch_CMP-01258,2/19/2023 0:00,2/26/2023,Facebook,28696,923,916.39,93,No,,FA
CMP-01259,Q4_Summer_CMP-01259,10/14/2023 0:00,11/5/2023,Email,71480,2536,1475.19,400,Yes,,EM
CMP-01260,Q1_Winter_CMP-01260,12/15/2023 0:00,1/6/2024,Email,47163,1464,1132.68,136,TRUE,,EM
CMP-01261,Q3_Summer_CMP-01261,4/24/2023 0:00,5/6/2023,Email,20816,593,1155.05,51,Y,,EM
CMP-01262,Q2_BlackFriday_CMP-01262,6/7/2023 0:00,6/30/2023,Email,50840,985,1125.14,101,Yes,,EM
CMP-01263,Q4_BlackFriday_CMP-01263,7/10/2023 0:00,7/28/2023,Google Ads,53853,1191,1724.6,91,0,,GO
CMP-01264,Q2_Winter_CMP-01264,3/2/2023 0:00,3/20/2023,Email,25917,559,888.34,86,TRUE,,EM
CMP-01265,Q4_Winter_CMP-01265,10/26/2023 0:00,11/6/2023,TikTok,97731,3179,3339.36,,Yes,,TI
CMP-01266,Q3_Summer_CMP-01266,8/30/2023 0:00,9/6/2023,Email,22566,333,240.04,40,TRUE,,EM
CMP-01267,Q3_Summer_CMP-01267,12/15/2023 0:00,1/10/2024,Email,76452,3568,2889.62,387,TRUE,,EM
CMP-01268,Q4_Launch_CMP-01268,1/28/2023 0:00,2/12/2023,Instagram,63823,2478,2403.41,461,No,,IN
CMP-01269,Q2_BlackFriday_CMP-01269,4/13/2023 0:00,5/2/2023,Instagram,21806,568,$825.93 ,30,Y,,IN
CMP-01270,Q3_BlackFriday_CMP-01270,8/23/2023 0:00,9/9/2023,Instagram,76520,1250,1371.78,206,No,,IN
CMP-01271,Q4_BlackFriday_CMP-01271,4/3/2023 0:00,4/9/2023,Google Ads,2759,124,63.27,22,1,,GO
CMP-01272,Q4_BlackFriday_CMP-01272,11/20/2023 0:00,11/24/2023,TikTok,42949,1844,2369.74,215,Y,,TI
CMP-01273,Q3_Summer_CMP-01273,30/01/2023,2/23/2023,Google Ads,93374,3629,6830.76,481,TRUE,,GO
CMP-01274,Q2_Winter_CMP-01274,5/21/2023 0:00,6/14/2023,Facebook,3482,72,123.7,13,Yes,,FA
CMP-01275,Q3_Summer_CMP-01275,10/23/2023 0:00,11/21/2023,Facebook,25442,663,1152.17,54,0,,FA
CMP-01276,Q2_BlackFriday_CMP-01276,2/15/2023 0:00,2/25/2023,Email,34719,489,827.68,62,Y,,EM
CMP-01277,Q3_BlackFriday_CMP-01277,8/8/2023 0:00,8/29/2023,E-mail,59066,1037,1022.06,125,1,,E-
CMP-01278,Q3_Winter_CMP-01278,16/07/2023,7/24/2023,Email,94501,3904,6432.98,346,TRUE,,EM
CMP-01279,Q3_Launch_CMP-01279,10/1/2023 0:00,10/8/2023,TikTok,3079,118,84.34,20,0,,TI
CMP-01280,Q4_BlackFriday_CMP-01280,1/8/2023 0:00,1/28/2023,TikTok,3717,125,185.82,23,Y,,TI
CMP-01281,Q2_Winter_CMP-01281,9/29/2023 0:00,10/25/2023,TikTok,60676,2780,4065.34,465,No,,TI
CMP-01282,Q2_BlackFriday_CMP-01282,11/17/2023 0:00,12/8/2023,Tik_Tok,28952,964,518.97,76,No,,TI
CMP-01283,Q4_BlackFriday_CMP-01283,6/26/2023 0:00,7/23/2023,TikTok,87444,2507,4216.66,157,Y,,TI
CMP-01284,Q2_Summer_CMP-01284,9/15/2023 0:00,9/26/2023,Facebook,43460,1026,1903.1,144,Y,,FA
CMP-01285,Q2_BlackFriday_CMP-01285,1/24/2023 0:00,1/30/2023,Facebook,91397,4352,3921.69,254,Y,,FA
CMP-01286,Q2_Summer_CMP-01286,9/24/2023 0:00,10/23/2023,Email,73847,982,1687.65,148,0,,EM
CMP-01287,Q3_BlackFriday_CMP-01287,12/18/2023 0:00,1/8/2024,Facebook,94607,4468,2786.28,578,No,,FA
CMP-01288,Q4_Launch_CMP-01288,9/8/2023 0:00,10/4/2023,Instagram,90106,3880,5431.81,579,Yes,,IN
CMP-01289,Q2_BlackFriday_CMP-01289,26/07/2023,8/11/2023,Facebook,19449,295,362.4,40,1,,FA
CMP-01290,Q2_BlackFriday_CMP-01290,4/25/2023 0:00,5/7/2023,Email,34536,1125,1483.75,127,1,,EM
CMP-01291,Q3_Launch_CMP-01291,1/12/2023 0:00,1/20/2023,Instagram,65077,2906,5490.33,232,TRUE,,IN
CMP-01292,Q4_Winter_CMP-01292,7/7/2023 0:00,7/20/2023,Google Ads,39258,1290,2331,123,FALSE,,GO
CMP-01293,Q4_Winter_CMP-01293,7/12/2023 0:00,7/28/2023,Google Ads,49302,2282,3828.34,293,Yes,,GO
CMP-01294,Q4_Launch_CMP-01294,10/1/2023 0:00,10/24/2023,Email,29865,1425,"$1,297.53 ",210,No,,EM
CMP-01295,Q1_Summer_CMP-01295,1/25/2023 0:00,2/3/2023,Email,7645,205,382.88,34,TRUE,,EM
CMP-01296,Q3_Winter_CMP-01296,11/1/2023,2/10/2023,Facebook,39000,978,$632.04 ,,TRUE,,FA
CMP-01297,Q3_Winter_CMP-01297,3/1/2023 0:00,3/20/2023,Google Ads,27737,1316,2342.47,257,Y,,INVALID
CMP-01298,Q2_Winter_CMP-01298,10/8/2023 0:00,10/23/2023,TikTok,12485,462,458.41,42,FALSE,,TI
CMP-01299,Q3_Summer_CMP-01299,4/16/2023 0:00,5/4/2023,Email,39565,579,336.2,35,No,,EM
CMP-01300,Q2_BlackFriday_CMP-01300,6/4/2023 0:00,6/15/2023,Facebook,26522,310,$466.25 ,31,FALSE,,FA
CMP-01301,Q4_Launch_CMP-01301,9/24/2023 0:00,9/29/2023,Email,66155,2155,1825.11,348,Yes,,EM
CMP-01302,Q1_Winter_CMP-01302,3/12/2023 0:00,3/21/2023,Instagram,56168,2651,2294.06,306,FALSE,,IN
CMP-01303,Q2_BlackFriday_CMP-01303,9/19/2023 0:00,10/9/2023,Instagram,53487,2341,2245.18,404,TRUE,,IN
CMP-01304,Q1_Launch_CMP-01304,2/28/2023 0:00,3/3/2023,Instagram,13342,494,294.19,65,FALSE,,IN
CMP-01305,Q1_BlackFriday_CMP-01305,11/8/2023 0:00,11/17/2023,Email,41806,650,$497.70 ,123,FALSE,,EM
CMP-01306,Q1_BlackFriday_CMP-01306,9/25/2023 0:00,9/29/2023,Email,49770,1003,$509.23 ,192,1,,EM
CMP-01307,Q1_Summer_CMP-01307,7/29/2023,8/11/2023,TikTok,79623,3584,"$4,186.52 ",216,No,,TI
CMP-01308,Q4_Winter_CMP-01308,9/12/2023 0:00,10/9/2023,Facebook,76629,1326,$830.58 ,157,No,,FA
CMP-01309,Q2_BlackFriday_CMP-01309,9/4/2023,4/27/2023,Instagram,53603,1133,1726.67,160,TRUE,,INVALID
CMP-01310,Q2_Winter_CMP-01310,10/12/2023,12/23/2023,TikTok,82974,1259,1074.47,111,0,,TI
CMP-01311,Q2_Launch_CMP-01311,2/26/2023 0:00,2/27/2023,TikTok,27399,1014,"$1,942.18 ",112,FALSE,,TI
CMP-01312,Q2_Summer_CMP-01312,3/18/2023 0:00,3/21/2023,Facebook,86382,4125,7453.37,625,FALSE,,INVALID
CMP-01313,Q3_BlackFriday_CMP-01313,2/8/2023 0:00,2/15/2023,Email,82244,1707,"$1,594.61 ",143,Y,,EM
CMP-01314,Q1_Winter_CMP-01314,5/12/2023 0:00,6/7/2023,Google Ads,77534,2249,"$3,766.68 ",315,No,,GO
CMP-01315,Q1_Winter_CMP-01315,6/1/2023,2/5/2023,Facebook,56106,1984,"$3,382.46 ",306,FALSE,,FA
CMP-01316,Q3_Summer_CMP-01316,3/31/2023 0:00,4/9/2023,Google Ads,31678,1583,3134.09,100,No,,GO
CMP-01317,Q2_Winter_CMP-01317,7/4/2023 0:00,8/3/2023,N/A,77218,1095,1529.45,136,FALSE,,XX
CMP-01318,Q2_Launch_CMP-01318,1/3/2023,3/17/2023,TikTok,64230,1923,-1197.93,172,1,,TI
CMP-01319,Q4_Summer_CMP-01319,24/01/2023,2/8/2023,Email,75055,1906,"$2,802.31 ",302,TRUE,,EM
CMP-01320,Q1_BlackFriday_CMP-01320,3/12/2023 0:00,4/11/2023,E-mail,57373,2560,3679.92,200,No,,E-
CMP-01321,Q1_Winter_CMP-01321,7/3/2023 0:00,7/21/2023,Facebook,32480,943,1374.45,173,Yes,,FA
CMP-01322,Q4_Summer_CMP-01322,5/18/2023,6/6/2023,Instagram,86230,1245,"$1,196.09 ",142,TRUE,,IN
CMP-01323,Q4_Summer_CMP-01323,6/25/2023 0:00,7/22/2023,Google Ads,69836,2470,4420.11,196,Y,,GO
CMP-01324,Q4_Winter_CMP-01324,8/22/2023 0:00,8/31/2023,Email,73258,2991,5800.17,346,TRUE,,EM
CMP-01325,Q1_Winter_CMP-01325,9/2/2023 0:00,9/19/2023,Email,40986,414,342.2,46,FALSE,,EM
CMP-01326,Q4_BlackFriday_CMP-01326,3/27/2023 0:00,4/15/2023,TikTok,25160,1116,705.57,127,Y,,TI
CMP-01327,Q1_Launch_CMP-01327,1/31/2023 0:00,2/14/2023,TikTok,86595,1510,"$1,195.62 ",208,TRUE,,TI
CMP-01328,Q1_Launch_CMP-01328,2/23/2023 0:00,3/2/2023,TikTok,80111,2570,4448.23,329,Y,,INVALID
CMP-01329,Q2_Launch_CMP-01329,10/19/2023 0:00,10/28/2023,Facebook,65929,1755,2658.77,,Yes,,FA
CMP-01330,Q1_BlackFriday_CMP-01330,7/14/2023 0:00,7/16/2023,TikTok,74506,2889,4200.81,,TRUE,,TI
CMP-01331,Q4_BlackFriday_CMP-01331,12/17/2023 0:00,12/31/2023,Google Ads,35911,892,$983.60 ,142,No,,GO
CMP-01332,Q4_Winter_CMP-01332,3/8/2023 0:00,3/29/2023,Facebook,88127,3947,5394.53,528,No,,FA
CMP-01333,Q3_Launch_CMP-01333,7/30/2023,8/15/2023,Insta_gram,32821,1287,1237.85,133,0,,IN
CMP-01334,Q3_BlackFriday_CMP-01334,12/2/2023 0:00,12/22/2023,Email,76039,2730,3319.13,467,FALSE,,EM
CMP-01335,Q3_Winter_CMP-01335,12/14/2023 0:00,12/18/2023,Instagram,61535,2575,4350.71,278,Y,,IN
CMP-01336,Q3_BlackFriday_CMP-01336,10/17/2023 0:00,11/2/2023,TikTok,85458,3432,6767.43,581,0,,TI
CMP-01337,Q3_Launch_CMP-01337,6/23/2023 0:00,7/7/2023,Instagram,13175,150,284.81,,0,,IN
CMP-01338,Q1_Winter_CMP-01338,13/11/2023,11/26/2023,Email,55771,1438,"$2,733.35 ",87,1,,EM
CMP-01339,Q4_Summer_CMP-01339,12/5/2023 0:00,12/16/2023,Facebook,87925,4152,4581.05,788,Y,,FA
CMP-01340,Q3_Launch_CMP-01340,12/6/2023 0:00,12/1/2023,Facebook,67358,1012,1217.62,110,0,,FA
CMP-01341,Q4_Winter_CMP-01341,10/13/2023 0:00,10/18/2023,TikTok,18327,723,1126.76,122,1,,TI
CMP-01342,Q2_Summer_CMP-01342,1/6/2023 0:00,1/12/2023,Facebook,48057,2354,4433.26,216,0,,FA
CMP-01343,Q4_BlackFriday_CMP-01343,8/29/2023 0:00,9/2/2023,TikTok,7150,86,61.32,12,FALSE,,TI
CMP-01344,Q1_Launch_CMP-01344,2/8/2023 0:00,2/20/2023,Facebook,5425,202,193.19,36,Yes,,FA
CMP-01345,Q3_Winter_CMP-01345,6/19/2023,7/14/2023,Instagram,17032,489,346.64,27,1,,IN
CMP-01346,Q2_Summer_CMP-01346,4/25/2023 0:00,5/21/2023,Instagram,3198,106,150.31,18,Yes,,IN
CMP-01347,Q2_Winter_CMP-01347,1/5/2023,12/31/2022,TikTok,61500,824,$790.59 ,111,Y,,TI
CMP-01348,Q3_BlackFriday_CMP-01348,8/16/2023 0:00,8/18/2023,Email,54394,637,630.1,89,FALSE,,EM
CMP-01349,Q3_Launch_CMP-01349,9/13/2023 0:00,10/11/2023,Email,21079,773,468.73,99,1,,EM
CMP-01350,Q1_BlackFriday_CMP-01350,9/12/2023,12/12/2023,TikTok,37220,1597,1636.44,289,Y,,TI
CMP-01351,Q2_Winter_CMP-01351,7/26/2023 0:00,8/4/2023,Facebook,42874,1769,3173.13,,0,,FA
CMP-01352,Q3_Winter_CMP-01352,1/1/2023 0:00,1/5/2023,TikTok,14859,471,400.17,41,No,,TI
CMP-01353,Q2_Launch_CMP-01353,11/13/2023 0:00,12/1/2023,TikTok,51460,720,1110.8,130,TRUE,,TI
CMP-01354,Q2_Winter_CMP-01354,10/15/2023 0:00,11/2/2023,Instagram,32419,1216,1756.44,198,Y,,INVALID
CMP-01355,Q2_BlackFriday_CMP-01355,6/24/2023,7/3/2023,Email,9705,190,341.09,10,Yes,,EM
CMP-01356,Q4_Launch_CMP-01356,4/25/2023 0:00,4/30/2023,TikTok,43880,2037,1422.71,,FALSE,,TI
CMP-01357,Q3_Winter_CMP-01357,11/14/2023 0:00,12/10/2023,Facebook,24236,1055,2074.54,,FALSE,,FA
CMP-01358,Q3_Launch_CMP-01358,7/6/2023 0:00,7/10/2023,Google Ads,88955,3413,4689.27,375,Y,,GO
CMP-01359,Q3_BlackFriday_CMP-01359,12/4/2023 0:00,1/3/2024,TikTok,86514,4148,8267.84,,0,,TI
CMP-01360,Q2_BlackFriday_CMP-01360,11/21/2023 0:00,12/15/2023,Google Ads,16358,184,343.58,28,TRUE,,GO
CMP-01361,Q3_BlackFriday_CMP-01361,9/25/2023 0:00,9/20/2023,Instagram,95914,3783,3148.5,307,Yes,,IN
CMP-01362,Q3_Launch_CMP-01362,3/26/2023 0:00,4/9/2023,N/A,77918,1808,1056.31,307,Y,,XX
CMP-01363,Q3_Launch_CMP-01363,7/29/2023 0:00,8/5/2023,TikTok,15596,721,636.97,122,Y,,TI
CMP-01364,Q4_Launch_CMP-01364,4/7/2023 0:00,4/9/2023,Instagram,34572,714,922.02,80,No,,IN
CMP-01365,Q1_Launch_CMP-01365,4/21/2023 0:00,5/20/2023,Facebook,79757,3110,2355.5,287,FALSE,,FA
CMP-01366,Q1_Launch_CMP-01366,6/23/2023 0:00,7/15/2023,Facebook,2279,102,76.62,9,Yes,,FA
CMP-01367,Q3_Winter_CMP-01367,11/21/2023 0:00,12/10/2023,N/A,64197,748,893.03,91,TRUE,,XX
CMP-01368,Q4_BlackFriday_CMP-01368,8/19/2023 0:00,8/21/2023,Email,63516,1645,904.59,259,FALSE,,EM
CMP-01369,Q1_Winter_CMP-01369,9/16/2023 0:00,9/17/2023,Facebook,8083,327,223.29,33,Y,,FA
CMP-01370,Q2_BlackFriday_CMP-01370,9/29/2023 0:00,10/3/2023,Instagram,18771,529,594.49,74,FALSE,,IN
CMP-01371,Q3_BlackFriday_CMP-01371,8/10/2023 0:00,8/21/2023,TikTok,30975,640,380.6,68,FALSE,,TI
CMP-01372,Q1_BlackFriday_CMP-01372,9/18/2023 0:00,10/8/2023,Email,46648,876,959.34,83,1,,EM
CMP-01373,Q4_Launch_CMP-01373,12/21/2023 0:00,1/14/2024,Google Ads,49285,752,910.68,40,FALSE,,GO
CMP-01374,Q3_Winter_CMP-01374,3/7/2023 0:00,3/16/2023,Facebook,20063,888,1045.09,44,0,,FA
CMP-01375,Q2_Launch_CMP-01375,11/7/2023 0:00,11/17/2023,Google Ads,68642,2266,4087.33,190,FALSE,,GO
CMP-01376,Q3_Summer_CMP-01376,7/16/2023 0:00,7/30/2023,Instagram,91093,1189,"$1,539.87 ",131,0,,IN
CMP-01377,Q1_Winter_CMP-01377,12/21/2023 0:00,12/29/2023,E-mail,87143,2204,2649.14,391,Yes,,INVALID
CMP-01378,Q2_BlackFriday_CMP-01378,6/25/2023 0:00,7/3/2023,Facebook,38599,953,"$1,063.61 ",,FALSE,,FA
CMP-01379,Q4_Launch_CMP-01379,3/10/2023 0:00,3/18/2023,TikTok,52920,913,1576.24,82,TRUE,,TI
CMP-01380,Q1_Launch_CMP-01380,9/20/2023 0:00,10/10/2023,TikTok,29529,809,1490.65,70,0,,TI
CMP-01381,Q4_Winter_CMP-01381,6/10/2023 0:00,6/30/2023,Tik_Tok,36954,860,"$1,530.68 ",72,0,37008,TI
CMP-01382,Q3_Launch_CMP-01382,11/20/2023 0:00,12/9/2023,Google Ads,28856,683,1031.55,68,Y,,GO
CMP-01383,Q1_Summer_CMP-01383,1/1/2024 0:00,1/26/2024,Instagram,3573,141,99.55,17,Yes,,IN
CMP-01384,Q1_BlackFriday_CMP-01384,12/11/2023 0:00,12/20/2023,TikTok,79344,1502,1374.79,173,FALSE,,TI
CMP-01385,Q3_BlackFriday_CMP-01385,4/2/2023 0:00,5/2/2023,Facebook,36367,1297,738.12,107,No,,FA
CMP-01386,Q4_BlackFriday_CMP-01386,6/15/2023 0:00,7/3/2023,Instagram,61774,2027,3843.67,141,TRUE,,IN
CMP-01387,Q1_Launch_CMP-01387,10/15/2023 0:00,10/27/2023,TikTok,24752,809,1206.38,41,Y,,TI
CMP-01388,Q2_Summer_CMP-01388,12/8/2023 0:00,1/4/2024,N/A,56029,2046,3313.59,149,Yes,,XX
CMP-01389,Q3_Launch_CMP-01389,10/1/2023 0:00,10/9/2023,Instagram,18685,596,576.55,92,0,,IN
CMP-01390,Q2_Winter_CMP-01390,1/7/2023,7/6/2023,Email,52693,2380,4208.98,205,TRUE,,EM
CMP-01391,Q3_Winter_CMP-01391,16/03/2023,3/17/2023,Google Ads,56961,2108,1874.87,253,FALSE,,INVALID
CMP-01392,Q1_Launch_CMP-01392,1/29/2023 0:00,2/16/2023,TikTok,77908,2483,1247.62,,No,,TI
CMP-01393,Q2_BlackFriday_CMP-01393,3/24/2023 0:00,4/12/2023,Facebook,75532,3262,3472.8,597,1,,FA
CMP-01394,Q3_BlackFriday_CMP-01394,3/16/2023 0:00,3/27/2023,Instagram,82994,2842,3854.16,521,1,,IN
CMP-01395,Q1_Winter_CMP-01395,6/1/2023 0:00,6/26/2023,Instagram,57133,1236,1505.52,200,Yes,,IN
CMP-01396,Q1_BlackFriday_CMP-01396,7/3/2023 0:00,7/11/2023,Facebook,98425,1799,3225.81,,No,,FA
CMP-01397,Q3_Launch_CMP-01397,12/12/2023 0:00,12/18/2023,Email,62268,1002,659.42,136,TRUE,,EM
CMP-01398,Q2_Winter_CMP-01398,11/28/2023 0:00,12/24/2023,Facebook,93201,4285,5702.2,,Y,,FA
CMP-01399,Q3_Launch_CMP-01399,12/23/2023 0:00,1/19/2024,Email,39243,1507,1913.09,79,TRUE,,INVALID
CMP-01400,Q2_Launch_CMP-01400,7/15/2023 0:00,7/28/2023,Facebook,58384,2772,2556.03,367,No,,FA
CMP-01401,Q3_BlackFriday_CMP-01401,12/17/2023 0:00,12/24/2023,Google Ads,32653,1114,1930.94,199,0,,GO
CMP-01402,Q2_BlackFriday_CMP-01402,1/7/2023 0:00,1/25/2023,E-mail,27657,800,1303.42,96,1,,E-
CMP-01403,Q3_Summer_CMP-01403,8/15/2023 0:00,9/4/2023,TikTok,40952,507,810.84,25,Yes,,TI
CMP-01404,Q2_Summer_CMP-01404,12/27/2023 0:00,12/28/2023,Instagram,23180,854,1549.4,44,FALSE,,IN
CMP-01405,Q4_Launch_CMP-01405,10/29/2023 0:00,11/4/2023,Instagram,98432,3276,5189.76,,TRUE,,IN
CMP-01406,Q4_Launch_CMP-01406,4/10/2023 0:00,4/13/2023,Facebook,79411,3939,3339.33,288,1,,FA
CMP-01407,Q1_Summer_CMP-01407,16/12/2023,1/4/2024,Facebook,2622,51,79.48,7,Y,,FA
CMP-01408,Q3_Summer_CMP-01408,3/30/2023 0:00,4/23/2023,Instagram,49756,1553,1493.29,242,Yes,,IN
CMP-01409,Q4_Summer_CMP-01409,1/21/2023 0:00,2/10/2023,Facebook,41809,1506,1300.07,115,FALSE,,FA
CMP-01410,Q3_Launch_CMP-01410,3/8/2023 0:00,3/17/2023,Facebook,17725,634,-386.43,116,TRUE,,FA
CMP-01411,Q3_BlackFriday_CMP-01411,1/3/2023 0:00,1/29/2023,Instagram,62396,2024,"$3,270.87 ",235,Y,,IN
CMP-01412,Q1_Summer_CMP-01412,21/03/2023,4/6/2023,Facebook,52226,2145,"$3,360.15 ",153,FALSE,,FA
CMP-01413,Q1_Summer_CMP-01413,6/15/2023 0:00,6/19/2023,Facebook,82182,1495,1273.37,246,0,,FA
CMP-01414,Q2_Summer_CMP-01414,11/17/2023 0:00,11/21/2023,Google Ads,83565,3261,5296.09,549,1,,GO
CMP-01415,Q4_Winter_CMP-01415,9/9/2023 0:00,9/17/2023,Instagram,30402,1057,1983.74,154,0,,IN
CMP-01416,Q1_Launch_CMP-01416,2/7/2023 0:00,3/7/2023,Email,5263,241,159.55,42,1,,EM
CMP-01417,Q3_Launch_CMP-01417,4/23/2023 0:00,5/7/2023,TikTok,97523,4280,3633.53,687,Y,,TI
CMP-01418,Q4_Winter_CMP-01418,9/16/2023 0:00,9/24/2023,Instagram,47828,1081,1757.05,197,0,,IN
CMP-01419,Q3_Summer_CMP-01419,26/07/2023,8/3/2023,Google Ads,48924,1029,-938.2,118,1,,GO
CMP-01420,Q2_BlackFriday_CMP-01420,4/24/2023 0:00,5/9/2023,TikTok,75182,3703,5321.2,600,Yes,,TI
CMP-01421,Q4_Launch_CMP-01421,6/19/2023 0:00,7/9/2023,Facebook,94065,2924,"$1,817.99 ",584,Y,,FA
CMP-01422,Q1_Launch_CMP-01422,11/13/2023 0:00,11/19/2023,TikTok,60052,2777,3272.15,440,1,,TI
CMP-01423,Q3_Summer_CMP-01423,29/11/2023,12/28/2023,Google Ads,12664,209,336.21,14,TRUE,,GO
CMP-01424,Q4_Summer_CMP-01424,12/9/2023 0:00,12/15/2023,Gogle,36737,1311,"$2,005.53 ",167,1,,INVALID
CMP-01425,Q1_Winter_CMP-01425,11/25/2023 0:00,12/25/2023,Instagram,90563,3839,6613.09,,0,,IN
CMP-01426,Q3_Launch_CMP-01426,1/21/2023 0:00,1/29/2023,Email,30373,1454,"$2,640.72 ",110,Yes,,EM
CMP-01427,Q2_BlackFriday_CMP-01427,2/28/2023 0:00,3/9/2023,Facebook,37397,878,1457.28,170,FALSE,,FA
CMP-01428,Q2_BlackFriday_CMP-01428,25/05/2023,5/29/2023,Email,87145,3398,5122.08,259,FALSE,,EM
CMP-01429,Q4_Winter_CMP-01429,9/22/2023 0:00,9/23/2023,Facebook,39709,1252,685.57,,1,,FA
CMP-01430,Q3_Winter_CMP-01430,9/18/2023,9/26/2023,TikTok,62120,771,1004.19,144,FALSE,,INVALID
CMP-01431,Q2_Winter_CMP-01431,11/30/2023 0:00,12/22/2023,Instagram,20250,761,423.53,91,1,,IN
CMP-01432,Q2_BlackFriday_CMP-01432,2/19/2023 0:00,3/1/2023,Google Ads,22172,833,1426.18,,Yes,,GO
CMP-01433,Q2_Summer_CMP-01433,10/3/2023 0:00,10/17/2023,N/A,12555,592,580.8,82,FALSE,,XX
